woon_corop,woon_name,werk_corop,werk_name,jobs
CR35,Noordoost-Noord-Brabant (CR),CR22,Zaanstreek (CR),0.1
CR35,Noordoost-Noord-Brabant (CR),CR23,Groot-Amsterdam (CR),4.3
CR35,Noordoost-Noord-Brabant (CR),CR24,Het Gooi en Vechtstreek (CR),0.4
CR35,Noordoost-Noord-Brabant (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),0.5
CR35,Noordoost-Noord-Brabant (CR),CR26,Agglomeratie 's-Gravenhage (CR),3.1
CR35,Noordoost-Noord-Brabant (CR),CR27,Delft en Westland (CR),0.4
CR35,Noordoost-Noord-Brabant (CR),CR28,Oost-Zuid-Holland (CR),0.6
CR35,Noordoost-Noord-Brabant (CR),CR29,Groot-Rijnmond (CR),4.8
CR35,Noordoost-Noord-Brabant (CR),CR30,Zuidoost-Zuid-Holland (CR),1.7
CR35,Noordoost-Noord-Brabant (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.5
CR35,Noordoost-Noord-Brabant (CR),CR32,Overig Zeeland (CR),1.9
CR35,Noordoost-Noord-Brabant (CR),CR33,West-Noord-Brabant (CR),11.3
CR35,Noordoost-Noord-Brabant (CR),CR34,Midden-Noord-Brabant (CR),21.6
CR35,Noordoost-Noord-Brabant (CR),CR35,Noordoost-Noord-Brabant (CR),202.7
CR35,Noordoost-Noord-Brabant (CR),CR36,Zuidoost-Noord-Brabant (CR),31.1
CR35,Noordoost-Noord-Brabant (CR),CR37,Noord-Limburg (CR),6.1
CR35,Noordoost-Noord-Brabant (CR),CR38,Midden-Limburg (CR),1.2
CR35,Noordoost-Noord-Brabant (CR),CR39,Zuid-Limburg (CR),2.1
CR35,Noordoost-Noord-Brabant (CR),CR40,Flevoland (CR),0.3
CR36,Zuidoost-Noord-Brabant (CR),CR01,Oost-Groningen (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR02,Delfzijl en omgeving (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR03,Overig Groningen (CR),0.1
CR36,Zuidoost-Noord-Brabant (CR),CR04,Noord-Friesland (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR05,Zuidwest-Friesland (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR06,Zuidoost-Friesland (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR07,Noord-Drenthe (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR08,Zuidoost-Drenthe (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR09,Zuidwest-Drenthe (CR),0.2
CR36,Zuidoost-Noord-Brabant (CR),CR10,Noord-Overijssel (CR),0.3
CR36,Zuidoost-Noord-Brabant (CR),CR11,Zuidwest-Overijssel (CR),0.2
CR36,Zuidoost-Noord-Brabant (CR),CR12,Twente (CR),0.5
CR36,Zuidoost-Noord-Brabant (CR),CR13,Veluwe (CR),1.2
CR36,Zuidoost-Noord-Brabant (CR),CR14,Achterhoek (CR),0.5
CR36,Zuidoost-Noord-Brabant (CR),CR15,Arnhem/Nijmegen (CR),2.5
CR36,Zuidoost-Noord-Brabant (CR),CR16,Zuidwest-Gelderland (CR),1.2
CR36,Zuidoost-Noord-Brabant (CR),CR17,Utrecht (CR),5.3
CR36,Zuidoost-Noord-Brabant (CR),CR18,Kop van Noord-Holland (CR),0.1
CR36,Zuidoost-Noord-Brabant (CR),CR19,Alkmaar en omgeving (CR),0.1
CR36,Zuidoost-Noord-Brabant (CR),CR20,IJmond (CR),0.1
CR36,Zuidoost-Noord-Brabant (CR),CR21,Agglomeratie Haarlem (CR),0.1
CR36,Zuidoost-Noord-Brabant (CR),CR22,Zaanstreek (CR),0.0
CR36,Zuidoost-Noord-Brabant (CR),CR23,Groot-Amsterdam (CR),4.5
CR36,Zuidoost-Noord-Brabant (CR),CR24,Het Gooi en Vechtstreek (CR),0.3
CR36,Zuidoost-Noord-Brabant (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),1.0
CR36,Zuidoost-Noord-Brabant (CR),CR26,Agglomeratie 's-Gravenhage (CR),2.3
CR36,Zuidoost-Noord-Brabant (CR),CR27,Delft en Westland (CR),0.5
CR36,Zuidoost-Noord-Brabant (CR),CR28,Oost-Zuid-Holland (CR),0.5
CR36,Zuidoost-Noord-Brabant (CR),CR29,Groot-Rijnmond (CR),4.8
CR36,Zuidoost-Noord-Brabant (CR),CR30,Zuidoost-Zuid-Holland (CR),1.1
CR36,Zuidoost-Noord-Brabant (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.2
CR36,Zuidoost-Noord-Brabant (CR),CR32,Overig Zeeland (CR),1.8
CR36,Zuidoost-Noord-Brabant (CR),CR33,West-Noord-Brabant (CR),8.9
CR36,Zuidoost-Noord-Brabant (CR),CR34,Midden-Noord-Brabant (CR),17.0
CR36,Zuidoost-Noord-Brabant (CR),CR35,Noordoost-Noord-Brabant (CR),30.4
CR36,Zuidoost-Noord-Brabant (CR),CR36,Zuidoost-Noord-Brabant (CR),275.5
CR36,Zuidoost-Noord-Brabant (CR),CR37,Noord-Limburg (CR),5.4
CR36,Zuidoost-Noord-Brabant (CR),CR38,Midden-Limburg (CR),4.8
CR36,Zuidoost-Noord-Brabant (CR),CR39,Zuid-Limburg (CR),5.8
CR36,Zuidoost-Noord-Brabant (CR),CR40,Flevoland (CR),0.3
CR37,Noord-Limburg (CR),CR01,Oost-Groningen (CR),0.0
CR37,Noord-Limburg (CR),CR02,Delfzijl en omgeving (CR),0.0
CR37,Noord-Limburg (CR),CR03,Overig Groningen (CR),0.0
CR37,Noord-Limburg (CR),CR04,Noord-Friesland (CR),0.0
CR37,Noord-Limburg (CR),CR05,Zuidwest-Friesland (CR),0.0
CR37,Noord-Limburg (CR),CR06,Zuidoost-Friesland (CR),0.0
CR37,Noord-Limburg (CR),CR07,Noord-Drenthe (CR),0.0
CR37,Noord-Limburg (CR),CR08,Zuidoost-Drenthe (CR),0.0
CR37,Noord-Limburg (CR),CR09,Zuidwest-Drenthe (CR),0.1
CR37,Noord-Limburg (CR),CR10,Noord-Overijssel (CR),0.1
CR37,Noord-Limburg (CR),CR11,Zuidwest-Overijssel (CR),0.1
CR37,Noord-Limburg (CR),CR12,Twente (CR),0.2
CR37,Noord-Limburg (CR),CR13,Veluwe (CR),1.0
CR37,Noord-Limburg (CR),CR14,Achterhoek (CR),0.6
CR37,Noord-Limburg (CR),CR15,Arnhem/Nijmegen (CR),5.9
CR37,Noord-Limburg (CR),CR16,Zuidwest-Gelderland (CR),0.9
CR37,Noord-Limburg (CR),CR17,Utrecht (CR),1.0
CR37,Noord-Limburg (CR),CR18,Kop van Noord-Holland (CR),0.1
CR37,Noord-Limburg (CR),CR19,Alkmaar en omgeving (CR),0.0
CR37,Noord-Limburg (CR),CR20,IJmond (CR),0.0
CR37,Noord-Limburg (CR),CR21,Agglomeratie Haarlem (CR),0.0
CR37,Noord-Limburg (CR),CR22,Zaanstreek (CR),0.0
CR37,Noord-Limburg (CR),CR23,Groot-Amsterdam (CR),0.9
CR37,Noord-Limburg (CR),CR24,Het Gooi en Vechtstreek (CR),0.1
CR37,Noord-Limburg (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),0.1
CR37,Noord-Limburg (CR),CR26,Agglomeratie 's-Gravenhage (CR),0.5
CR37,Noord-Limburg (CR),CR27,Delft en Westland (CR),0.1
CR37,Noord-Limburg (CR),CR28,Oost-Zuid-Holland (CR),0.2
CR37,Noord-Limburg (CR),CR29,Groot-Rijnmond (CR),0.8
CR37,Noord-Limburg (CR),CR30,Zuidoost-Zuid-Holland (CR),0.2
CR37,Noord-Limburg (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.0
CR37,Noord-Limburg (CR),CR32,Overig Zeeland (CR),0.1
CR37,Noord-Limburg (CR),CR33,West-Noord-Brabant (CR),1.3
CR37,Noord-Limburg (CR),CR34,Midden-Noord-Brabant (CR),1.0
CR37,Noord-Limburg (CR),CR35,Noordoost-Noord-Brabant (CR),6.2
CR37,Noord-Limburg (CR),CR36,Zuidoost-Noord-Brabant (CR),10.2
CR37,Noord-Limburg (CR),CR37,Noord-Limburg (CR),89.4
CR37,Noord-Limburg (CR),CR38,Midden-Limburg (CR),10.2
CR37,Noord-Limburg (CR),CR39,Zuid-Limburg (CR),6.8
CR37,Noord-Limburg (CR),CR40,Flevoland (CR),0.1
CR38,Midden-Limburg (CR),CR01,Oost-Groningen (CR),0.0
CR38,Midden-Limburg (CR),CR02,Delfzijl en omgeving (CR),0.0
CR38,Midden-Limburg (CR),CR03,Overig Groningen (CR),0.0
CR38,Midden-Limburg (CR),CR04,Noord-Friesland (CR),0.0
CR38,Midden-Limburg (CR),CR05,Zuidwest-Friesland (CR),0.0
CR38,Midden-Limburg (CR),CR06,Zuidoost-Friesland (CR),0.0
CR38,Midden-Limburg (CR),CR07,Noord-Drenthe (CR),0.0
CR38,Midden-Limburg (CR),CR08,Zuidoost-Drenthe (CR),0.0
CR38,Midden-Limburg (CR),CR09,Zuidwest-Drenthe (CR),0.0
CR38,Midden-Limburg (CR),CR10,Noord-Overijssel (CR),0.2
CR38,Midden-Limburg (CR),CR11,Zuidwest-Overijssel (CR),0.1
CR38,Midden-Limburg (CR),CR12,Twente (CR),0.1
CR38,Midden-Limburg (CR),CR13,Veluwe (CR),0.4
CR38,Midden-Limburg (CR),CR14,Achterhoek (CR),0.2
CR38,Midden-Limburg (CR),CR15,Arnhem/Nijmegen (CR),0.6
CR38,Midden-Limburg (CR),CR16,Zuidwest-Gelderland (CR),0.3
CR38,Midden-Limburg (CR),CR17,Utrecht (CR),1.0
CR38,Midden-Limburg (CR),CR18,Kop van Noord-Holland (CR),0.0
CR38,Midden-Limburg (CR),CR19,Alkmaar en omgeving (CR),0.0
CR38,Midden-Limburg (CR),CR20,IJmond (CR),0.0
CR38,Midden-Limburg (CR),CR21,Agglomeratie Haarlem (CR),0.0
CR38,Midden-Limburg (CR),CR22,Zaanstreek (CR),0.0
CR38,Midden-Limburg (CR),CR23,Groot-Amsterdam (CR),0.9
CR38,Midden-Limburg (CR),CR24,Het Gooi en Vechtstreek (CR),0.0
CR38,Midden-Limburg (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),0.1
CR38,Midden-Limburg (CR),CR26,Agglomeratie 's-Gravenhage (CR),0.5
CR38,Midden-Limburg (CR),CR27,Delft en Westland (CR),0.1
CR38,Midden-Limburg (CR),CR28,Oost-Zuid-Holland (CR),0.1
CR38,Midden-Limburg (CR),CR29,Groot-Rijnmond (CR),1.0
CR38,Midden-Limburg (CR),CR30,Zuidoost-Zuid-Holland (CR),0.2
CR38,Midden-Limburg (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.0
CR38,Midden-Limburg (CR),CR32,Overig Zeeland (CR),0.2
CR38,Midden-Limburg (CR),CR33,West-Noord-Brabant (CR),1.5
CR38,Midden-Limburg (CR),CR34,Midden-Noord-Brabant (CR),1.3
CR38,Midden-Limburg (CR),CR35,Noordoost-Noord-Brabant (CR),2.7
CR38,Midden-Limburg (CR),CR36,Zuidoost-Noord-Brabant (CR),11.9
CR38,Midden-Limburg (CR),CR37,Noord-Limburg (CR),7.8
CR38,Midden-Limburg (CR),CR38,Midden-Limburg (CR),60.9
CR38,Midden-Limburg (CR),CR39,Zuid-Limburg (CR),17.0
CR38,Midden-Limburg (CR),CR40,Flevoland (CR),0.1
CR39,Zuid-Limburg (CR),CR01,Oost-Groningen (CR),0.0
CR39,Zuid-Limburg (CR),CR02,Delfzijl en omgeving (CR),0.0
CR39,Zuid-Limburg (CR),CR03,Overig Groningen (CR),0.1
CR39,Zuid-Limburg (CR),CR04,Noord-Friesland (CR),0.0
CR39,Zuid-Limburg (CR),CR05,Zuidwest-Friesland (CR),0.0
CR39,Zuid-Limburg (CR),CR06,Zuidoost-Friesland (CR),0.0
CR39,Zuid-Limburg (CR),CR07,Noord-Drenthe (CR),0.0
CR39,Zuid-Limburg (CR),CR08,Zuidoost-Drenthe (CR),0.1
CR39,Zuid-Limburg (CR),CR09,Zuidwest-Drenthe (CR),0.0
CR39,Zuid-Limburg (CR),CR10,Noord-Overijssel (CR),0.3
CR39,Zuid-Limburg (CR),CR11,Zuidwest-Overijssel (CR),0.1
CR39,Zuid-Limburg (CR),CR12,Twente (CR),0.2
CR39,Zuid-Limburg (CR),CR13,Veluwe (CR),0.7
CR39,Zuid-Limburg (CR),CR14,Achterhoek (CR),0.2
CR39,Zuid-Limburg (CR),CR15,Arnhem/Nijmegen (CR),1.3
CR39,Zuid-Limburg (CR),CR16,Zuidwest-Gelderland (CR),0.4
CR39,Zuid-Limburg (CR),CR17,Utrecht (CR),1.7
CR39,Zuid-Limburg (CR),CR18,Kop van Noord-Holland (CR),0.1
CR39,Zuid-Limburg (CR),CR19,Alkmaar en omgeving (CR),0.1
CR39,Zuid-Limburg (CR),CR20,IJmond (CR),0.0
CR39,Zuid-Limburg (CR),CR21,Agglomeratie Haarlem (CR),0.0
CR39,Zuid-Limburg (CR),CR22,Zaanstreek (CR),0.0
CR39,Zuid-Limburg (CR),CR23,Groot-Amsterdam (CR),2.2
CR39,Zuid-Limburg (CR),CR24,Het Gooi en Vechtstreek (CR),0.1
CR39,Zuid-Limburg (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),0.1
CR39,Zuid-Limburg (CR),CR26,Agglomeratie 's-Gravenhage (CR),1.1
CR39,Zuid-Limburg (CR),CR27,Delft en Westland (CR),0.1
CR39,Zuid-Limburg (CR),CR28,Oost-Zuid-Holland (CR),0.2
CR39,Zuid-Limburg (CR),CR29,Groot-Rijnmond (CR),1.9
CR39,Zuid-Limburg (CR),CR30,Zuidoost-Zuid-Holland (CR),0.4
CR39,Zuid-Limburg (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.0
CR39,Zuid-Limburg (CR),CR32,Overig Zeeland (CR),0.5
CR39,Zuid-Limburg (CR),CR33,West-Noord-Brabant (CR),1.9
CR39,Zuid-Limburg (CR),CR34,Midden-Noord-Brabant (CR),3.3
CR39,Zuid-Limburg (CR),CR35,Noordoost-Noord-Brabant (CR),6.0
CR39,Zuid-Limburg (CR),CR36,Zuidoost-Noord-Brabant (CR),14.4
CR39,Zuid-Limburg (CR),CR37,Noord-Limburg (CR),2.1
CR39,Zuid-Limburg (CR),CR38,Midden-Limburg (CR),11.1
CR39,Zuid-Limburg (CR),CR39,Zuid-Limburg (CR),194.2
CR39,Zuid-Limburg (CR),CR40,Flevoland (CR),0.2
CR40,Flevoland (CR),CR01,Oost-Groningen (CR),0.0
CR40,Flevoland (CR),CR02,Delfzijl en omgeving (CR),0.0
CR40,Flevoland (CR),CR03,Overig Groningen (CR),0.5
CR40,Flevoland (CR),CR04,Noord-Friesland (CR),0.2
CR40,Flevoland (CR),CR05,Zuidwest-Friesland (CR),0.8
CR40,Flevoland (CR),CR06,Zuidoost-Friesland (CR),0.6
CR40,Flevoland (CR),CR07,Noord-Drenthe (CR),0.2
CR40,Flevoland (CR),CR08,Zuidoost-Drenthe (CR),0.2
CR40,Flevoland (CR),CR09,Zuidwest-Drenthe (CR),0.5
CR40,Flevoland (CR),CR10,Noord-Overijssel (CR),5.6
CR40,Flevoland (CR),CR11,Zuidwest-Overijssel (CR),0.5
CR40,Flevoland (CR),CR12,Twente (CR),1.1
CR40,Flevoland (CR),CR13,Veluwe (CR),14.8
CR40,Flevoland (CR),CR14,Achterhoek (CR),0.7
CR40,Flevoland (CR),CR15,Arnhem/Nijmegen (CR),10.2
CR40,Flevoland (CR),CR16,Zuidwest-Gelderland (CR),1.8
CR40,Flevoland (CR),CR17,Utrecht (CR),10.0
CR40,Flevoland (CR),CR18,Kop van Noord-Holland (CR),0.7
CR40,Flevoland (CR),CR19,Alkmaar en omgeving (CR),0.3
CR40,Flevoland (CR),CR20,IJmond (CR),0.3
CR40,Flevoland (CR),CR21,Agglomeratie Haarlem (CR),0.7
CR40,Flevoland (CR),CR22,Zaanstreek (CR),0.8
CR40,Flevoland (CR),CR23,Groot-Amsterdam (CR),33.6
CR40,Flevoland (CR),CR24,Het Gooi en Vechtstreek (CR),8.3
CR40,Flevoland (CR),CR25,Agglomeratie Leiden en Bollenstreek (CR),0.6
CR40,Flevoland (CR),CR26,Agglomeratie 's-Gravenhage (CR),1.2
CR40,Flevoland (CR),CR27,Delft en Westland (CR),0.2
CR40,Flevoland (CR),CR28,Oost-Zuid-Holland (CR),0.4
CR40,Flevoland (CR),CR29,Groot-Rijnmond (CR),1.5
CR40,Flevoland (CR),CR30,Zuidoost-Zuid-Holland (CR),0.6
CR40,Flevoland (CR),CR31,Zeeuwsch-Vlaanderen (CR),0.0
CR40,Flevoland (CR),CR32,Overig Zeeland (CR),0.2
CR40,Flevoland (CR),CR33,West-Noord-Brabant (CR),0.7
CR40,Flevoland (CR),CR34,Midden-Noord-Brabant (CR),0.6
CR40,Flevoland (CR),CR35,Noordoost-Noord-Brabant (CR),0.9
CR40,Flevoland (CR),CR36,Zuidoost-Noord-Brabant (CR),1.1
CR40,Flevoland (CR),CR37,Noord-Limburg (CR),0.5
CR40,Flevoland (CR),CR38,Midden-Limburg (CR),0.4
CR40,Flevoland (CR),CR39,Zuid-Limburg (CR),0.5
CR40,Flevoland (CR),CR40,Flevoland (CR),102.9
